system:index,status,system:asset_size,system:band_names,system:bands,system:footprint,system:id,system:time_end,system:time_start,system:version,.geo
20230910110000,provisional,15679430,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230910110000,1.694345399E12,1.6943436E12,1694474653183475,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230910113000,provisional,15658407,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230910113000,1.694347199E12,1.6943454E12,1694475203363124,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230910120000,provisional,15675508,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230910120000,1.694348999E12,1.6943472E12,1694475009541440,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230910123000,provisional,15371214,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230910123000,1.694350799E12,1.694349E12,1694475121955443,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230910130000,provisional,15681919,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230910130000,1.694352599E12,1.6943508E12,1694474991096241,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230910133000,provisional,15356694,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230910133000,1.694354399E12,1.6943526E12,1694475285585819,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230910140000,provisional,15542620,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230910140000,1.694356199E12,1.6943544E12,1694475222544154,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230910143000,provisional,15735454,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230910143000,1.694357999E12,1.6943562E12,1694474269817980,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230910150000,provisional,16144628,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230910150000,1.694359799E12,1.694358E12,1694474483800486,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230910153000,provisional,16251564,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230910153000,1.694361599E12,1.6943598E12,1694475201605664,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230910160000,provisional,16024468,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230910160000,1.694363399E12,1.6943616E12,1694474746175014,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230910163000,provisional,15977651,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230910163000,1.694365199E12,1.6943634E12,1694475251362066,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230910170000,provisional,16384618,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230910170000,1.694366999E12,1.6943652E12,1694474117625404,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230910173000,provisional,16135822,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230910173000,1.694368799E12,1.694367E12,1694473952306062,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230910180000,provisional,16241143,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230910180000,1.694370599E12,1.6943688E12,1694474494054742,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230910183000,provisional,16086256,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230910183000,1.694372399E12,1.6943706E12,1694474126487698,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230910190000,provisional,16147881,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230910190000,1.694374199E12,1.6943724E12,1694475031230606,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230910193000,provisional,15954121,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230910193000,1.694375999E12,1.6943742E12,1694474698353994,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230910200000,provisional,16180610,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230910200000,1.694377799E12,1.694376E12,1694474840939054,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230910203000,provisional,16176355,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230910203000,1.694379599E12,1.6943778E12,1694474257308874,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230910210000,provisional,16168461,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230910210000,1.694381399E12,1.6943796E12,1694475199227931,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230910213000,provisional,15767093,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230910213000,1.694383199E12,1.6943814E12,1694473949794573,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230910220000,provisional,15927713,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230910220000,1.694384999E12,1.6943832E12,1694474466779766,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230910223000,provisional,15779387,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230910223000,1.694386799E12,1.694385E12,1694475199932211,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230910230000,provisional,15980939,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230910230000,1.694388599E12,1.6943868E12,1694474135610503,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230910233000,provisional,15633658,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230910233000,1.694390399E12,1.6943886E12,1694474627631718,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230911000000,provisional,15686186,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230911000000,1.694392199E12,1.6943904E12,1694474006123986,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230911003000,provisional,15609908,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230911003000,1.694393999E12,1.6943922E12,1694474865229480,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230911010000,provisional,15768504,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230911010000,1.694395799E12,1.694394E12,1694475291833797,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230911013000,provisional,15633295,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230911013000,1.694397599E12,1.6943958E12,1694474076145469,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230911020000,provisional,15662619,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230911020000,1.694399399E12,1.6943976E12,1694475320883571,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230911023000,provisional,15440215,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230911023000,1.694401199E12,1.6943994E12,1694474455772926,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230911030000,provisional,15716789,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230911030000,1.694402999E12,1.6944012E12,1694569620502395,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230911033000,provisional,15764456,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230911033000,1.694404799E12,1.694403E12,1694570744363768,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230911040000,provisional,16051831,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230911040000,1.694406599E12,1.6944048E12,1694570305762013,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230911043000,provisional,15776573,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230911043000,1.694408399E12,1.6944066E12,1694569729631386,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230911050000,provisional,15855342,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230911050000,1.694410199E12,1.6944084E12,1694570215916438,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230911053000,provisional,15538253,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230911053000,1.694411999E12,1.6944102E12,1694569750566154,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230911060000,provisional,15662146,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230911060000,1.694413799E12,1.694412E12,1694569832649275,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230911063000,provisional,15420747,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230911063000,1.694415599E12,1.6944138E12,1694569798786893,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230911070000,provisional,15753473,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230911070000,1.694417399E12,1.6944156E12,1694570176825986,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230911073000,provisional,15827412,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230911073000,1.694419199E12,1.6944174E12,1694570512196487,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230911080000,provisional,16007316,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230911080000,1.694420999E12,1.6944192E12,1694570836487665,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230911083000,provisional,15841665,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230911083000,1.694422799E12,1.694421E12,1694569640211298,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230911090000,provisional,16204582,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230911090000,1.694424599E12,1.6944228E12,1694570178256429,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230911093000,provisional,16420061,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230911093000,1.694426399E12,1.6944246E12,1694569643606517,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230911100000,provisional,16354809,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230911100000,1.694428199E12,1.6944264E12,1694569830271856,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230911103000,provisional,16173697,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230911103000,1.694429999E12,1.6944282E12,1697922484039902,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
20230911110000,provisional,16512163,"[HQobservationTime, HQprecipSource, HQprecipitation, IRkalmanFilterWeight, IRprecipitation, precipitationCal, precipitationUncal, probabilityLiquidPrecipitation, randomError]",<Element>,"LinearRing(-180.0,-90.0, 180.0,-90.0, 180.0,90.0, -180.0,90.0, -180.0,-90.0)",NASA/GPM_L3/IMERG_V06/20230911110000,1.694431799E12,1.69443E12,1694570272688974,"{""type"":""Polygon"",""coordinates"":[[[-180.0,-90.0],[180.0,-90.0],[180.0,90.0],[-180.0,90.0],[-180.0,-90.0]]]}"
